text	F-cumsum	S
rwhu	0.2330451405014396	-1.1102230246251565e-16
rwws	0.23304530630738	-1.1102230246251565e-16
rww‐irrigated	0.23304547211332038	-1.1102230246251565e-16
ryegrass‐	0.23304563791926078	-1.1102230246251565e-16
ryg	0.23304580372520117	-1.1102230246251565e-16
ryl	0.23304596953114157	-1.1102230246251565e-16
rypod₃	0.23304613533708196	-1.1102230246251565e-16
ryt	0.23304630114302236	-1.1102230246251565e-16
rzswd	0.23304646694896275	-1.1102230246251565e-16
r¯	0.23304663275490314	-1.1102230246251565e-16
ríos	0.23304679856084354	-1.1102230246251565e-16
rᵢₙₜₐcₜ	0.23304696436678393	-1.1102230246251565e-16
r‐sax	0.23304713017272433	-1.1102230246251565e-16
r₁₀₀	0.23304729597866472	-1.1102230246251565e-16
r₂o₃	0.23304746178460511	-1.1102230246251565e-16
r₃	0.2330476275905455	-1.1102230246251565e-16
rₐbₛ(cum	0.2330477933964859	-1.1102230246251565e-16
rₐcₜ	0.2330479592024263	-1.1102230246251565e-16
rₐᵥ.	0.2330481250083667	-1.1102230246251565e-16
rₗw	0.23304829081430709	-1.1102230246251565e-16
rₙ,₂₄	0.23304845662024748	-1.1102230246251565e-16
rₛw	0.23304862242618787	-1.1102230246251565e-16
r∗	0.23304878823212827	-1.1102230246251565e-16
s&s	0.23304895403806866	-1.1102230246251565e-16
s(ms	0.23304911984400906	-1.1102230246251565e-16
s(y	0.23304928564994945	-1.1102230246251565e-16
s)/c	0.23304945145588984	-1.1102230246251565e-16
s.alba	0.23304961726183024	-1.1102230246251565e-16
s.e.	0.23304978306777063	-1.1102230246251565e-16
s.j.	0.23304994887371103	-1.1102230246251565e-16
s.k.n.	0.23305011467965142	-1.1102230246251565e-16
s.l.	0.23305028048559182	-1.1102230246251565e-16
s.p	0.2330504462915322	-1.1102230246251565e-16
s.scabie	0.2330506120974726	-1.1102230246251565e-16
saadani	0.233050777903413	-1.1102230246251565e-16
saala	0.2330509437093534	-1.1102230246251565e-16
sabahia	0.2330511095152938	-1.1102230246251565e-16
sabaki	0.23305127532123418	-1.1102230246251565e-16
sabata	0.23305144112717457	-1.1102230246251565e-16
sabellica	0.23305160693311497	-1.1102230246251565e-16
sablayan	0.23305177273905536	-1.1102230246251565e-16
sabong	0.23305193854499576	-1.1102230246251565e-16
sabor	0.23305210435093615	-1.1102230246251565e-16
sabratah	0.23305227015687655	-1.1102230246251565e-16
saccharali	0.23305243596281694	-1.1102230246251565e-16
saccharase	0.23305260176875733	-1.1102230246251565e-16
saccharatum	0.23305276757469773	-1.1102230246251565e-16
saccharifera	0.23305293338063812	-1.1102230246251565e-16
saccharinum	0.23305309918657852	-1.1102230246251565e-16
sacromonte	0.2330532649925189	-1.1102230246251565e-16
sacs	0.2330534307984593	-1.1102230246251565e-16
sadash	0.2330535966043997	-1.1102230246251565e-16
sadasivaiah	0.2330537624103401	-1.1102230246251565e-16
saddle	0.2330539282162805	-1.1102230246251565e-16
sadguru	0.23305409402222088	-1.1102230246251565e-16
sadi	0.23305425982816128	-1.1102230246251565e-16
sadri	0.23305442563410167	-1.1102230246251565e-16
saebyeolkong	0.23305459144004206	-1.1102230246251565e-16
saeed	0.23305475724598246	-1.1102230246251565e-16
safdl	0.23305492305192285	-1.1102230246251565e-16
safener	0.23305508885786325	-1.1102230246251565e-16
safety‐first	0.23305525466380364	-1.1102230246251565e-16
safi	0.23305542046974403	-1.1102230246251565e-16
saflufenacil	0.23305558627568443	-1.1102230246251565e-16
safs	0.23305575208162482	-1.1102230246251565e-16
sagami	0.23305591788756522	-1.1102230246251565e-16
sagana	0.2330560836935056	-1.1102230246251565e-16
sagitatum	0.233056249499446	-1.1102230246251565e-16
sagubu	0.2330564153053864	-1.1102230246251565e-16
sahar	0.2330565811113268	-1.1102230246251565e-16
saharian	0.2330567469172672	-1.1102230246251565e-16
saharo	0.23305691272320758	-1.1102230246251565e-16
saidia	0.23305707852914798	-1.1102230246251565e-16
sailing	0.23305724433508837	-1.1102230246251565e-16
saisenxin	0.23305741014102876	-1.1102230246251565e-16
sajama	0.23305757594696916	-1.1102230246251565e-16
saji	0.23305774175290955	-1.1102230246251565e-16
sakrand	0.23305790755884995	-1.1102230246251565e-16
sakura	0.23305807336479034	-1.1102230246251565e-16
salaam	0.23305823917073074	-1.1102230246251565e-16
salable	0.23305840497667113	-1.1102230246251565e-16
salahinella	0.23305857078261152	-1.1102230246251565e-16
salaried	0.23305873658855192	-1.1102230246251565e-16
salbutamol	0.2330589023944923	-1.1102230246251565e-16
salemi	0.2330590682004327	-1.1102230246251565e-16
salenic	0.2330592340063731	-1.1102230246251565e-16
salerno	0.2330593998123135	-1.1102230246251565e-16
sales	0.2330595656182539	-1.1102230246251565e-16
salf	0.23305973142419428	-1.1102230246251565e-16
salgado	0.23305989723013468	-1.1102230246251565e-16
salgir	0.23306006303607507	-1.1102230246251565e-16
sali	0.23306022884201547	-1.1102230246251565e-16
salicornieae	0.23306039464795586	-1.1102230246251565e-16
salicornioideae	0.23306056045389625	-1.1102230246251565e-16
saliem	0.23306072625983665	-1.1102230246251565e-16
salilah	0.23306089206577704	-1.1102230246251565e-16
salin	0.23306105787171744	-1.1102230246251565e-16
salinesodic	0.23306122367765783	-1.1102230246251565e-16
saline−sodic	0.23306138948359822	-1.1102230246251565e-16
salinitystressed	0.23306155528953862	-1.1102230246251565e-16
salinity‐tolerant	0.233061721095479	-1.1102230246251565e-16
salivarius	0.2330618869014194	-1.1102230246251565e-16
sally	0.2330620527073598	-1.1102230246251565e-16
salobreña	0.2330622185133002	-1.1102230246251565e-16
salorthidic	0.2330623843192406	-1.1102230246251565e-16
salp	0.23306255012518098	-1.1102230246251565e-16
salsae	0.23306271593112138	-1.1102230246251565e-16
salsolchem	0.23306288173706177	-1.1102230246251565e-16
salsugineum	0.23306304754300217	-1.1102230246251565e-16
saltaffecte	0.23306321334894256	-1.1102230246251565e-16
saltdata	0.23306337915488295	-1.1102230246251565e-16
saltenis	0.23306354496082335	-1.1102230246251565e-16
saltern	0.23306371076676374	-1.1102230246251565e-16
salticus	0.23306387657270414	-1.1102230246251565e-16
saltland	0.23306404237864453	-1.1102230246251565e-16
salto	0.23306420818458493	-1.1102230246251565e-16
saltpan	0.23306437399052532	-1.1102230246251565e-16
saltâaffecte	0.23306453979646571	-1.1102230246251565e-16
salt‐	0.2330647056024061	-1.1102230246251565e-16
salt‐resistance	0.2330648714083465	-1.1102230246251565e-16
salustiano	0.2330650372142869	-1.1102230246251565e-16
salute	0.2330652030202273	-1.1102230246251565e-16
salí	0.23306536882616768	-1.1102230246251565e-16
sal’yany	0.23306553463210808	-1.1102230246251565e-16
samahang	0.23306570043804847	-1.1102230246251565e-16
samambaia	0.23306586624398887	-1.1102230246251565e-16
samanea	0.23306603204992926	-1.1102230246251565e-16
samarkand	0.23306619785586966	-1.1102230246251565e-16
sambac	0.23306636366181005	-1.1102230246251565e-16
sambhar	0.23306652946775044	-1.1102230246251565e-16
sambucus	0.23306669527369084	-1.1102230246251565e-16
samdc	0.23306686107963123	-1.1102230246251565e-16
samgangbyeo	0.23306702688557163	-1.1102230246251565e-16
samir	0.23306719269151202	-1.1102230246251565e-16
samiti	0.23306735849745241	-1.1102230246251565e-16
sampaguita	0.2330675243033928	-1.1102230246251565e-16
samrak	0.2330676901093332	-1.1102230246251565e-16
samrat	0.2330678559152736	-1.1102230246251565e-16
samroung	0.233068021721214	-1.1102230246251565e-16
samukh	0.23306818752715439	-1.1102230246251565e-16
samurai	0.23306835333309478	-1.1102230246251565e-16
sana	0.23306851913903517	-1.1102230246251565e-16
sanandaj	0.23306868494497557	-1.1102230246251565e-16
sanbanxi	0.23306885075091596	-1.1102230246251565e-16
sanchton	0.23306901655685636	-1.1102230246251565e-16
sanctioned	0.23306918236279675	-1.1102230246251565e-16
sanctioning	0.23306934816873714	-1.1102230246251565e-16
sand-	0.23306951397467754	-1.1102230246251565e-16
sandbur	0.23306967978061793	-1.1102230246251565e-16
sandculture	0.23306984558655833	-1.1102230246251565e-16
sanders	0.23307001139249872	-1.1102230246251565e-16
sandesh	0.23307017719843912	-1.1102230246251565e-16
sandfille	0.2330703430043795	-1.1102230246251565e-16
sandfly	0.2330705088103199	-1.1102230246251565e-16
sandpaper	0.2330706746162603	-1.1102230246251565e-16
sandspit	0.2330708404222007	-1.1102230246251565e-16
sand‐cap	0.2330710062281411	-1.1102230246251565e-16
sand‐texture	0.23307117203408148	-1.1102230246251565e-16
sangamner	0.23307133784002187	-1.1102230246251565e-16
sanguinali	0.23307150364596227	-1.1102230246251565e-16
sanguinea	0.23307166945190266	-1.1102230246251565e-16
sanguisorba	0.23307183525784306	-1.1102230246251565e-16
sanlıurfa	0.23307200106378345	-1.1102230246251565e-16
santana	0.23307216686972385	-1.1102230246251565e-16
santolina	0.23307233267566424	-1.1102230246251565e-16
santomera	0.23307249848160463	-1.1102230246251565e-16
santé	0.23307266428754503	-1.1102230246251565e-16
sapon	0.23307283009348542	-1.1102230246251565e-16
saponaria	0.23307299589942582	-1.1102230246251565e-16
saponify	0.2330731617053662	-1.1102230246251565e-16
saporro	0.2330733275113066	-1.1102230246251565e-16
sapovirus	0.233073493317247	-1.1102230246251565e-16
saprolegniaceae	0.2330736591231874	-1.1102230246251565e-16
saprophage	0.2330738249291278	-1.1102230246251565e-16
saprophagous	0.23307399073506818	-1.1102230246251565e-16
sap‐feede	0.23307415654100858	-1.1102230246251565e-16
sap‐hydrogel	0.23307432234694897	-1.1102230246251565e-16
sarabanga	0.23307448815288936	-1.1102230246251565e-16
saradj	0.23307465395882976	-1.1102230246251565e-16
saragolla	0.23307481976477015	-1.1102230246251565e-16
saranac	0.23307498557071055	-1.1102230246251565e-16
sarayan	0.23307515137665094	-1.1102230246251565e-16
saraziri	0.23307531718259134	-1.1102230246251565e-16
sarcoptes	0.23307548298853173	-1.1102230246251565e-16
sarda	0.23307564879447212	-1.1102230246251565e-16
sardo	0.23307581460041252	-1.1102230246251565e-16
sardouk	0.2330759804063529	-1.1102230246251565e-16
sarg	0.2330761462122933	-1.1102230246251565e-16
sargw	0.2330763120182337	-1.1102230246251565e-16
sarita	0.2330764778241741	-1.1102230246251565e-16
sarmat	0.2330766436301145	-1.1102230246251565e-16
sarmiento	0.23307680943605488	-1.1102230246251565e-16
sarpinskaya	0.23307697524199528	-1.1102230246251565e-16
sarsa	0.23307714104793567	-1.1102230246251565e-16
sarı	0.23307730685387607	-1.1102230246251565e-16
sarₐdⱼ	0.23307747265981646	-1.1102230246251565e-16
sasakawa	0.23307763846575685	-1.1102230246251565e-16
sask	0.23307780427169725	-1.1102230246251565e-16
saso	0.23307797007763764	-1.1102230246251565e-16
sasri	0.23307813588357804	-1.1102230246251565e-16
sasser	0.23307830168951843	-1.1102230246251565e-16
satara	0.23307846749545882	-1.1102230246251565e-16
sate	0.23307863330139922	-1.1102230246251565e-16
satellite‐derive	0.2330787991073396	-1.1102230246251565e-16
sathanur	0.23307896491328	-1.1102230246251565e-16
sativa)-based	0.2330791307192204	-1.1102230246251565e-16
sativa)-rice	0.2330792965251608	-1.1102230246251565e-16
sativae	0.2330794623311012	-1.1102230246251565e-16
sativius	0.23307962813704158	-1.1102230246251565e-16
sattarkhan	0.23307979394298198	-1.1102230246251565e-16
satu	0.23307995974892237	-1.1102230246251565e-16
saturable	0.23308012555486277	-1.1102230246251565e-16
sau	0.23308029136080316	-1.1102230246251565e-16
saud	0.23308045716674355	-1.1102230246251565e-16
saudeleur	0.23308062297268395	-1.1102230246251565e-16
saunkhri	0.23308078877862434	-1.1102230246251565e-16
sav	0.23308095458456474	-1.1102230246251565e-16
savage	0.23308112039050513	-1.1102230246251565e-16
savanna‐grassland	0.23308128619644553	-1.1102230246251565e-16
savar	0.23308145200238592	-1.1102230246251565e-16
savas	0.2330816178083263	-1.1102230246251565e-16
saveh	0.2330817836142667	-1.1102230246251565e-16
savinja	0.2330819494202071	-1.1102230246251565e-16
savlaj	0.2330821152261475	-1.1102230246251565e-16
sawit	0.2330822810320879	-1.1102230246251565e-16
sawlog	0.23308244683802828	-1.1102230246251565e-16
sawmill	0.23308261264396868	-1.1102230246251565e-16
saxicola	0.23308277844990907	-1.1102230246251565e-16
sayed	0.23308294425584947	-1.1102230246251565e-16
sayer	0.23308311006178986	-1.1102230246251565e-16
sayyah	0.23308327586773026	-1.1102230246251565e-16
saúde	0.23308344167367065	-1.1102230246251565e-16
sbcc	0.23308360747961104	-1.1102230246251565e-16
sbiss	0.23308377328555144	-1.1102230246251565e-16
sbls	0.23308393909149183	-1.1102230246251565e-16
sbre	0.23308410489743223	-1.1102230246251565e-16
scaevola	0.23308427070337262	-1.1102230246251565e-16
scaled‐up	0.23308443650931301	-1.1102230246251565e-16
scale‐sensitive	0.2330846023152534	-1.1102230246251565e-16
scalpel	0.2330847681211938	-1.1102230246251565e-16
scam	0.2330849339271342	-1.1102230246251565e-16
scandinavia	0.2330850997330746	-1.1102230246251565e-16
scandinavian	0.23308526553901499	-1.1102230246251565e-16
scanlon	0.23308543134495538	-1.1102230246251565e-16
scdh	0.23308559715089577	-1.1102230246251565e-16
scenarion	0.23308576295683617	-1.1102230246251565e-16
scenic	0.23308592876277656	-1.1102230246251565e-16
scepter	0.23308609456871696	-1.1102230246251565e-16
scepticism	0.23308626037465735	-1.1102230246251565e-16
sceptre	0.23308642618059774	-1.1102230246251565e-16
scfe	0.23308659198653814	-1.1102230246251565e-16
scfwh	0.23308675779247853	-1.1102230246251565e-16
schauer	0.23308692359841893	-1.1102230246251565e-16
scheele	0.23308708940435932	-1.1102230246251565e-16
schefflera	0.23308725521029972	-1.1102230246251565e-16
schenck	0.2330874210162401	-1.1102230246251565e-16
schendel	0.2330875868221805	-1.1102230246251565e-16
schizaphis	0.2330877526281209	-1.1102230246251565e-16
schizolobium	0.2330879184340613	-1.1102230246251565e-16
schlegel	0.2330880842400017	-1.1102230246251565e-16
schley	0.23308825004594208	-1.1102230246251565e-16
schltdl	0.23308841585188247	-1.1102230246251565e-16
schneider	0.23308858165782287	-1.1102230246251565e-16
schoenanthus	0.23308874746376326	-1.1102230246251565e-16
schoenoprasum	0.23308891326970366	-1.1102230246251565e-16
schoolyard	0.23308907907564405	-1.1102230246251565e-16
schultz	0.23308924488158445	-1.1102230246251565e-16
schwab	0.23308941068752484	-1.1102230246251565e-16
schwarz	0.23308957649346523	-1.1102230246251565e-16
schwarzmann	0.23308974229940563	-1.1102230246251565e-16
schweinf	0.23308990810534602	-1.1102230246251565e-16
scirocco	0.23309007391128642	-1.1102230246251565e-16
scitamineum	0.2330902397172268	-1.1102230246251565e-16
sclerocarya	0.2330904055231672	-1.1102230246251565e-16
sclerophrys	0.2330905713291076	-1.1102230246251565e-16
sclerospora	0.233090737135048	-1.1102230246251565e-16
sclh	0.2330909029409884	-1.1102230246251565e-16
scms	0.23309106874692878	-1.1102230246251565e-16
scod	0.23309123455286918	-1.1102230246251565e-16
scolytid	0.23309140035880957	-1.1102230246251565e-16
scolytidae	0.23309156616474996	-1.1102230246251565e-16
scom	0.23309173197069036	-1.1102230246251565e-16
scoparius	0.23309189777663075	-1.1102230246251565e-16
scoping	0.23309206358257115	-1.1102230246251565e-16
scopoletin	0.23309222938851154	-1.1102230246251565e-16
score&rdquo	0.23309239519445193	-1.1102230246251565e-16
scotinophara	0.23309256100039233	-1.1102230246251565e-16
scottsdale	0.23309272680633272	-1.1102230246251565e-16
scouring	0.23309289261227312	-1.1102230246251565e-16
scramble	0.2330930584182135	-1.1102230246251565e-16
scranton	0.2330932242241539	-1.1102230246251565e-16
scraper	0.2330933900300943	-1.1102230246251565e-16
scrb	0.2330935558360347	-1.1102230246251565e-16
screens	0.2330937216419751	-1.1102230246251565e-16
scris	0.23309388744791548	-1.1102230246251565e-16
scrobiculata	0.23309405325385588	-1.1102230246251565e-16
scrobiculatus	0.23309421905979627	-1.1102230246251565e-16
scrooge	0.23309438486573666	-1.1102230246251565e-16
scrubbing	0.23309455067167706	-1.1102230246251565e-16
scsbrs	0.23309471647761745	-1.1102230246251565e-16
scuff	0.23309488228355785	-1.1102230246251565e-16
scurf	0.23309504808949824	-1.1102230246251565e-16
scutylenchus	0.23309521389543864	-1.1102230246251565e-16
scu₁₅₀as₁₅₀	0.23309537970137903	-1.1102230246251565e-16
scu₃₀₀	0.23309554550731942	-1.1102230246251565e-16
scvi	0.23309571131325982	-1.1102230246251565e-16
scw	0.2330958771192002	-1.1102230246251565e-16
scythian	0.2330960429251406	-1.1102230246251565e-16
scytonema	0.233096208731081	-1.1102230246251565e-16
sdap	0.2330963745370214	-1.1102230246251565e-16
sdau	0.2330965403429618	-1.1102230246251565e-16
sde	0.23309670614890218	-1.1102230246251565e-16
sdi₅₀.	0.23309687195484258	-1.1102230246251565e-16
sdms	0.23309703776078297	-1.1102230246251565e-16
sdn	0.23309720356672337	-1.1102230246251565e-16
sdsu	0.23309736937266376	-1.1102230246251565e-16
seabird	0.23309753517860415	-1.1102230246251565e-16
seablend	0.23309770098454455	-1.1102230246251565e-16
seals	0.23309786679048494	-1.1102230246251565e-16
searchable	0.23309803259642534	-1.1102230246251565e-16
season⁻¹.	0.23309819840236573	-1.1102230246251565e-16
seaton	0.23309836420830612	-1.1102230246251565e-16
seawall	0.23309853001424652	-1.1102230246251565e-16
seaward	0.2330986958201869	-1.1102230246251565e-16
sebaceous	0.2330988616261273	-1.1102230246251565e-16
sebayeng	0.2330990274320677	-1.1102230246251565e-16
sebeare	0.2330991932380081	-1.1102230246251565e-16
sebele	0.2330993590439485	-1.1102230246251565e-16
sebes	0.23309952484988888	-1.1102230246251565e-16
sebiferum	0.23309969065582928	-1.1102230246251565e-16
secalis	0.23309985646176967	-1.1102230246251565e-16
secant	0.23310002226771007	-1.1102230246251565e-16
secolo	0.23310018807365046	-1.1102230246251565e-16
secondary‐treated	0.23310035387959085	-1.1102230246251565e-16
secret	0.23310051968553125	-1.1102230246251565e-16
secreted	0.23310068549147164	-1.1102230246251565e-16
sect	0.23310085129741204	-1.1102230246251565e-16
secundiflora	0.23310101710335243	-1.1102230246251565e-16
secured	0.23310118290929283	-1.1102230246251565e-16
securely	0.23310134871523322	-1.1102230246251565e-16
securities	0.23310151452117361	-1.1102230246251565e-16
sedangkan	0.233101680327114	-1.1102230246251565e-16
sedation	0.2331018461330544	-1.1102230246251565e-16
seductive	0.2331020119389948	-1.1102230246251565e-16
seedbeds	0.2331021777449352	-1.1102230246251565e-16
seedcane	0.23310234355087558	-1.1102230246251565e-16
seededness	0.23310250935681598	-1.1102230246251565e-16
seedfille	0.23310267516275637	-1.1102230246251565e-16
seeds/	0.23310284096869677	-1.1102230246251565e-16
seedweight	0.23310300677463716	-1.1102230246251565e-16
sefidrood	0.23310317258057756	-1.1102230246251565e-16
seinhorst	0.23310333838651795	-1.1102230246251565e-16
sekampung	0.23310350419245834	-1.1102230246251565e-16
selain	0.23310366999839874	-1.1102230246251565e-16
selectedfield	0.23310383580433913	-1.1102230246251565e-16
selections	0.23310400161027953	-1.1102230246251565e-16
seledyn	0.23310416741621992	-1.1102230246251565e-16
selekleka	0.23310433322216031	-1.1102230246251565e-16
selenatis	0.2331044990281007	-1.1102230246251565e-16
selenia	0.2331046648340411	-1.1102230246251565e-16
selenicereus	0.2331048306399815	-1.1102230246251565e-16
selenomethionine	0.2331049964459219	-1.1102230246251565e-16
selenylation	0.23310516225186229	-1.1102230246251565e-16
selfed	0.23310532805780268	-1.1102230246251565e-16
selfing	0.23310549386374307	-1.1102230246251565e-16
self‐regulate	0.23310565966968347	-1.1102230246251565e-16
self‐selection	0.23310582547562386	-1.1102230246251565e-16
self‐sustaine	0.23310599128156426	-1.1102230246251565e-16
selg	0.23310615708750465	-1.1102230246251565e-16
sellatus	0.23310632289344504	-1.1102230246251565e-16
selliera	0.23310648869938544	-1.1102230246251565e-16
semerak	0.23310665450532583	-1.1102230246251565e-16
semi)-arid	0.23310682031126623	-1.1102230246251565e-16
semi)close	0.23310698611720662	-1.1102230246251565e-16
semianalytical	0.23310715192314702	-1.1102230246251565e-16
semibatch	0.2331073177290874	-1.1102230246251565e-16
semideciduous	0.2331074835350278	-1.1102230246251565e-16
semidesertic	0.2331076493409682	-1.1102230246251565e-16
semideterminate	0.2331078151469086	-1.1102230246251565e-16
semiempirical	0.233107980952849	-1.1102230246251565e-16
semihardwood	0.23310814675878938	-1.1102230246251565e-16
semihumid	0.23310831256472977	-1.1102230246251565e-16
semiinfinite	0.23310847837067017	-1.1102230246251565e-16
semilate	0.23310864417661056	-1.1102230246251565e-16
semimonthly	0.23310880998255096	-1.1102230246251565e-16
seminars	0.23310897578849135	-1.1102230246251565e-16
seminatural	0.23310914159443175	-1.1102230246251565e-16
semiquantitative	0.23310930740037214	-1.1102230246251565e-16
semirom	0.23310947320631253	-1.1102230246251565e-16
semiselective	0.23310963901225293	-1.1102230246251565e-16
semishrub	0.23310980481819332	-1.1102230246251565e-16
semisolid	0.23310997062413372	-1.1102230246251565e-16
semitropical	0.2331101364300741	-1.1102230246251565e-16
semivariation	0.2331103022360145	-1.1102230246251565e-16
semiweekly	0.2331104680419549	-1.1102230246251565e-16
semiwoody	0.2331106338478953	-1.1102230246251565e-16
semi‐distribute	0.2331107996538357	-1.1102230246251565e-16
semi‐dwarf	0.23311096545977608	-1.1102230246251565e-16
semi‐empirical	0.23311113126571648	-1.1102230246251565e-16
semi‐irrigate	0.23311129707165687	-1.1102230246251565e-16
semi‐structure	0.23311146287759726	-1.1102230246251565e-16
semnan	0.23311162868353766	-1.1102230246251565e-16
senandes	0.23311179448947805	-1.1102230246251565e-16
senapati	0.23311196029541845	-1.1102230246251565e-16
sendai	0.23311212610135884	-1.1102230246251565e-16
sender	0.23311229190729923	-1.1102230246251565e-16
sendo	0.23311245771323963	-1.1102230246251565e-16
senftenberg	0.23311262351918002	-1.1102230246251565e-16
senninger	0.23311278932512042	-1.1102230246251565e-16
sensetm	0.2331129551310608	-1.1102230246251565e-16
sensivity	0.2331131209370012	-1.1102230246251565e-16
sensometabolome	0.2331132867429416	-1.1102230246251565e-16
sensytech	0.233113452548882	-1.1102230246251565e-16
sentry	0.2331136183548224	-1.1102230246251565e-16
seo	0.23311378416076278	-1.1102230246251565e-16
seo₄²⁻	0.23311394996670318	-1.1102230246251565e-16
separability	0.23311411577264357	-1.1102230246251565e-16
separable	0.23311428157858397	-1.1102230246251565e-16
separated	0.23311444738452436	-1.1102230246251565e-16
sepharose	0.23311461319046475	-1.1102230246251565e-16
sepiaria	0.23311477899640515	-1.1102230246251565e-16
septum	0.23311494480234554	-1.1102230246251565e-16
sequel	0.23311511060828594	-1.1102230246251565e-16
sequent	0.23311527641422633	-1.1102230246251565e-16
sequia	0.23311544222016672	-1.1102230246251565e-16
sereflikochisar	0.23311560802610712	-1.1102230246251565e-16
serenade	0.2331157738320475	-1.1102230246251565e-16
serendipita	0.2331159396379879	-1.1102230246251565e-16
serghaya	0.2331161054439283	-1.1102230246251565e-16
serially	0.2331162712498687	-1.1102230246251565e-16
sericultural	0.2331164370558091	-1.1102230246251565e-16
serik	0.23311660286174948	-1.1102230246251565e-16
serodiagnosis	0.23311676866768988	-1.1102230246251565e-16
serogrouping	0.23311693447363027	-1.1102230246251565e-16
serong	0.23311710027957067	-1.1102230246251565e-16
seropositivity	0.23311726608551106	-1.1102230246251565e-16
serosurvey	0.23311743189145145	-1.1102230246251565e-16
serozemic	0.23311759769739185	-1.1102230246251565e-16
serres	0.23311776350333224	-1.1102230246251565e-16
serron	0.23311792930927264	-1.1102230246251565e-16
sertaneja	0.23311809511521303	-1.1102230246251565e-16
service‐oriented	0.23311826092115343	-1.1102230246251565e-16
servicing	0.23311842672709382	-1.1102230246251565e-16
sesame-	0.2331185925330342	-1.1102230246251565e-16
sesarma	0.2331187583389746	-1.1102230246251565e-16
sesbania-	0.233118924144915	-1.1102230246251565e-16
sesiidae	0.2331190899508554	-1.1102230246251565e-16
sessilis	0.2331192557567958	-1.1102230246251565e-16
sete	0.23311942156273618	-1.1102230246251565e-16
setoff	0.23311958736867658	-1.1102230246251565e-16
sets	0.23311975317461697	-1.1102230246251565e-16
settleable	0.23311991898055737	-1.1102230246251565e-16
setulosa	0.23312008478649776	-1.1102230246251565e-16
sevan	0.23312025059243816	-1.1102230246251565e-16
sevenfold	0.23312041639837855	-1.1102230246251565e-16
seventy‐seven	0.23312058220431894	-1.1102230246251565e-16
severance	0.23312074801025934	-1.1102230246251565e-16
severer	0.23312091381619973	-1.1102230246251565e-16
sewage/	0.23312107962214013	-1.1102230246251565e-16
sewage‐field	0.23312124542808052	-1.1102230246251565e-16
sewc	0.23312141123402091	-1.1102230246251565e-16
sewr	0.2331215770399613	-1.1102230246251565e-16
sew₃₀	0.2331217428459017	-1.1102230246251565e-16
sex-	0.2331219086518421	-1.1102230246251565e-16
seybouse	0.2331220744577825	-1.1102230246251565e-16
seytoux	0.23312224026372289	-1.1102230246251565e-16
se¬quence	0.23312240606966328	-1.1102230246251565e-16
seₛₛₘ	0.23312257187560367	-1.1102230246251565e-16
sfal	0.23312273768154407	-1.1102230246251565e-16
sfrdi	0.23312290348748446	-1.1102230246251565e-16
sfsr	0.23312306929342486	-1.1102230246251565e-16
sfwmd	0.23312323509936525	-1.1102230246251565e-16
sfzs	0.23312340090530564	-1.1102230246251565e-16
sf₂₁	0.23312356671124604	-1.1102230246251565e-16
sgag	0.23312373251718643	-1.1102230246251565e-16
sgi	0.23312389832312683	-1.1102230246251565e-16
sgm	0.23312406412906722	-1.1102230246251565e-16
sgpws	0.23312422993500762	-1.1102230246251565e-16
shaanxiensis	0.233124395740948	-1.1102230246251565e-16
shafer	0.2331245615468884	-1.1102230246251565e-16
shahani	0.2331247273528288	-1.1102230246251565e-16
shahaoqu	0.2331248931587692	-1.1102230246251565e-16
shaharchay	0.23312505896470959	-1.1102230246251565e-16
shahdra	0.23312522477064998	-1.1102230246251565e-16
shahibala	0.23312539057659037	-1.1102230246251565e-16
shahpasand	0.23312555638253077	-1.1102230246251565e-16
shahrazoor	0.23312572218847116	-1.1102230246251565e-16
shaking	0.23312588799441156	-1.1102230246251565e-16
shala	0.23312605380035195	-1.1102230246251565e-16
shalalat	0.23312621960629235	-1.1102230246251565e-16
shallowing	0.23312638541223274	-1.1102230246251565e-16
shallowroote	0.23312655121817313	-1.1102230246251565e-16
shallow‐buried	0.23312671702411353	-1.1102230246251565e-16
shami	0.23312688283005392	-1.1102230246251565e-16
shangi	0.23312704863599432	-1.1102230246251565e-16
shantene	0.2331272144419347	-1.1102230246251565e-16
shanyou	0.2331273802478751	-1.1102230246251565e-16
shaper	0.2331275460538155	-1.1102230246251565e-16
shapland	0.2331277118597559	-1.1102230246251565e-16
shapley	0.2331278776656963	-1.1102230246251565e-16
sharabass	0.23312804347163668	-1.1102230246251565e-16
shareable	0.23312820927757708	-1.1102230246251565e-16
sharecrop	0.23312837508351747	-1.1102230246251565e-16
sharekord	0.23312854088945786	-1.1102230246251565e-16
sharemilke	0.23312870669539826	-1.1102230246251565e-16
shariar	0.23312887250133865	-1.1102230246251565e-16
sharjah	0.23312903830727905	-1.1102230246251565e-16
sharma	0.23312920411321944	-1.1102230246251565e-16
sharpblue	0.23312936991915983	-1.1102230246251565e-16
sharpener	0.23312953572510023	-1.1102230246251565e-16
sharpley	0.23312970153104062	-1.1102230246251565e-16
sharpness	0.23312986733698102	-1.1102230246251565e-16
sharqia	0.2331300331429214	-1.1102230246251565e-16
sharqiyah	0.2331301989488618	-1.1102230246251565e-16
shasta	0.2331303647548022	-1.1102230246251565e-16
shavin	0.2331305305607426	-1.1102230246251565e-16
sheat	0.233130696366683	-1.1102230246251565e-16
